string,sectionName,label,citingPaperId,citedPaperId,excerpt_index,isKeyCitation,label2,citeEnd,citeStart,source,label_confidence,label2_confidence,id
"While there have been remarkable developments in the last ten years [1–6], structuring large-scale visual data is still an active research area and any improvements would have wide applicability.",1 Introduction,1,5a5de10b3d41dd0c6f6a8f290808e074c5187d01,79f61a170f1b2133713feec94b5fa730841273ea,10,True,3,73,68,4,1.0,0.0,5a5de10b3d41dd0c6f6a8f290808e074c5187d01>79f61a170f1b2133713feec94b5fa730841273ea
"…2010b), jasmonic acid (JA) (Truman et al., 2007), azeleic acid (AA) (Jung et al., 2009), a CDR1-derived peptide (Xia et al., 2004), plastid glycerolipids (Nandi et al., 2004; Chaturvedi et al., 2008), G3P (Chanda et al., 2011) and an abietane diterpenoid, dehydroabietinal (Chaturvedi et al., 2012).",DISCUSSION,1,acf4f8e5546446508c0f22bd5e386abb1e91426b,09310473ea701efa2a538e2aa1a5c1d000075be3,1,True,3,298,275,4,1.0,0.0,acf4f8e5546446508c0f22bd5e386abb1e91426b>09310473ea701efa2a538e2aa1a5c1d000075be3
"rural, we calculated the relative prevalence of a missing value by other demographic and fitness variables using logistic regression [49].",Methods,0,466370a07796a549b71a23078832e7be97aeba2c,d016cfb73144a94baa41c9af746332480a3c3648,4,True,3,137,133,4,0.0,0.0,466370a07796a549b71a23078832e7be97aeba2c>d016cfb73144a94baa41c9af746332480a3c3648
"Consequently, the findings of our study suggest that increased PWV noted in new onset diabetes after kidney transplantation [48,49] may already, at least in part, be present before the transplantation and a result of pre-diabetes or insulin resistance in the uraemic patients awaiting a kidney transplant.",Pulse wave velocity,1,bd957c2217d3dc716e74dabd06895e8c1db0cc02,c99d1450150bc0d23a6ce14519d9e73c3e5ca126,0,False,3,131,124,4,1.0,0.0,bd957c2217d3dc716e74dabd06895e8c1db0cc02>c99d1450150bc0d23a6ce14519d9e73c3e5ca126
"However, even when using adjusted relative risk estimates, PAF estimates can be biased if there are unaccounted confounding factors leadings to overestimation of PAF [51].",Discussion,1,94cbcbee26d7d31b6facccd18a6c2672737b9827,29ab3e4228c5deaab49209006a761f77b64feaaf,1,True,3,170,166,4,0.7441,0.0,94cbcbee26d7d31b6facccd18a6c2672737b9827>29ab3e4228c5deaab49209006a761f77b64feaaf
Other mutations in the sgl locus were identi®ed as demonstrating a cuticle phenotype similar to that of wingless (wg) mutants (HaÈ cker et al. 1997; Haerry et al. 1997).,Introduction,1,7a9bf55cf151a07a0ca8237e765ba0d1412c73ee,e232a3393e6366652d41b8619b6ffd7b240194e3,5,True,3,166,148,4,0.6161,0.0,7a9bf55cf151a07a0ca8237e765ba0d1412c73ee>e232a3393e6366652d41b8619b6ffd7b240194e3
"In a follow-up study using a clinical sample (Amir et al. 2012), individuals with SAD similarly lacked a positive reaction time bias relative to controls without SAD but, interestingly, did not differ in their reaction time to endorse or reject negative interpretations of social sentences.",Interpretation Bias in Social Anxiety,1,0244de3610992df3e77b65de794861810a673a48,89634acca7f883bb26a15b1db301488353d8654d,8,True,3,62,46,4,0.7289,0.0,0244de3610992df3e77b65de794861810a673a48>89634acca7f883bb26a15b1db301488353d8654d
"The data on avian influenza outbreaks in Vietnam from 2003 through to 2006 was provided by the Epidemiology Unit of the Department of Animal Health, Ministry of Agriculture and Rural Development of Vietnam; the characteristics of this dataset are explained elsewhere [6].",Methods,0,345180770287ab9188e2dcfa2fd2ba0cd58214bb,9fd5ad25d7ed98d5586e815e260ebc98f490134e,2,False,3,270,267,4,0.0,0.0,345180770287ab9188e2dcfa2fd2ba0cd58214bb>9fd5ad25d7ed98d5586e815e260ebc98f490134e
"With regard to family fit, there is evidence that a minority of deaf couples would prefer to have deaf children and would consider using prenatal diagnosis to identify and terminate a hearing fetus (Middleton et al., 2001).",DISCUSSION,1,ea92be6e5a2c9249991326f5e9f847e20e470322,2f3e26e993c38d346b279a043e05dfc140edf561,0,False,3,221,199,4,1.0,0.0,ea92be6e5a2c9249991326f5e9f847e20e470322>2f3e26e993c38d346b279a043e05dfc140edf561
"reported that a temporary bite change occurs in most patients the morning after removal of the appliance, and permanent occlusal changes have been observed after longterm treatment with OAs in individual cases [19].",1. Introduction,1,7e51c787152017274805a1db5d5c80a5d161dc54,bd657e005f384849ca6b918f6e61fb0d3a2738ce,0,False,3,214,210,4,0.7346,0.0,7e51c787152017274805a1db5d5c80a5d161dc54>bd657e005f384849ca6b918f6e61fb0d3a2738ce
"This study differed from others where NE was achieved in that the birds were given liquid inoculations rather than cultures mixed with feed (Chalmers et al., 2007; Cooper & Songer, 2010).",Discussion,2,052157cc6f9b1faee4edf6bf3908236b30cdebf3,3e042815478444b00b9ad534c0be190fcdd9d7d4,1,False,1,162,141,4,1.0,0.6818,052157cc6f9b1faee4edf6bf3908236b30cdebf3>3e042815478444b00b9ad534c0be190fcdd9d7d4
Prolonged imbalance of systemic hemodynamics and insufficient postprandial sympathetic activation might cause PPH (Jansen and Lipsitz 1995; Umehara et al. 2014; Hirayama et al. 1993; Mathias 1991).,Discussion,1,3874a1098d1e34b107a9c4ba1a1e200070de15b0,7d253f083d75e9cba4af91751451b379fb5c37a3,3,True,3,138,115,4,1.0,0.0,3874a1098d1e34b107a9c4ba1a1e200070de15b0>7d253f083d75e9cba4af91751451b379fb5c37a3
"…reflect early face processing mechanisms related to the structural encoding of faces (Bentin and Deouell, 2000; Bentin et al., 1996; Eimer, 2000a; Holmes et al., 2003) and has been found to be insensitive to changes in facial expression (Eimer et al., 2003; Holmes et al., 2003) or familiarity…",1. Introduction,1,0ab21c6d52fff004a9b617cf818da94fdcabbde3,7fc5bdd1248a6cddca1a52c32f33ee9adfcfae26,1,False,3,167,148,4,0.7525,0.0,0ab21c6d52fff004a9b617cf818da94fdcabbde3>7fc5bdd1248a6cddca1a52c32f33ee9adfcfae26
"Our results were consistent with the findings in the literature that visual impairment is common among patients in rehabilitation facilities (Cox et al., 2005; Grue et al., 2009; Lieberman et al., 2004; Lotery et al., 2000; Park et al., 2005; Squirrell et al., 2005; Wainapel et al., 1989).",DISCUSSION,2,0d16e1ff081f170337e530014df950ac5a5e83c8,f050627e5d20b53029f1d9fd334276ead4162e53,0,False,1,201,179,4,0.0,0.0,0d16e1ff081f170337e530014df950ac5a5e83c8>f050627e5d20b53029f1d9fd334276ead4162e53
"All femurs were fractured by simulating a fall on the greater trochantor in a modified Hayes-fall configuration (Courtney et al., 1995).",2. Methods,0,959b02dc505a08bbad56f255ab7e0290a189749c,2734273d37e052007920ae7f93183abefe5f87d4,0,False,3,134,113,4,0.0,0.0,959b02dc505a08bbad56f255ab7e0290a189749c>2734273d37e052007920ae7f93183abefe5f87d4
"The potential for BCL-xL to modulate other channels in the outer mitochondrial membrane is suggested by the finding that BCL-xL regulates the open state of the mitochondrial voltage-dependent anion channel (VDAC) in synthetic membranes (Degterev et al., 2001; Vander Heiden et al., 2001).",Introduction,1,27db8d3a2c85cbc34deef51ce4cd850b431b4b34,a81b383bf01b572d28e1566650d938a6fe414e57,5,True,3,286,267,4,1.0,0.0,27db8d3a2c85cbc34deef51ce4cd850b431b4b34>a81b383bf01b572d28e1566650d938a6fe414e57
"This is in agreement with some results where different antibiotics led to less negatively charged zeta potential in Gram-negative bacteria as a consequence of modification or complete loss of LPS and/or lipid A from the outer membrane (Winfield et al., 2005; Gooderham and Hancock, 2009; Moffatt et al., 2010).",DISCUSSION,2,6a804576072855ed8986d32dcefabc3e5e9cee8a,69f6fc72599d7e1a304943183ea73b17f617f391,0,False,3,309,235,4,0.0,0.0,6a804576072855ed8986d32dcefabc3e5e9cee8a>69f6fc72599d7e1a304943183ea73b17f617f391
"Depression Assessment The Montgomery-Åsberg Depression Rating Scale (MADRS) [13] is increasingly employed in clinical research since results from earlier studies had suggested that the scale could be superior to the traditional HAMD17 with respect to sensitivity to change [13,14,15] and other psychometric properties [16].",Methods,0,60f9b3448b6ee314f2108d2236cfc5ab04e116fb,bb8d38d63788f5144bd92244e2633c546ece91d5,0,False,3,283,273,4,0.0,0.0,60f9b3448b6ee314f2108d2236cfc5ab04e116fb>bb8d38d63788f5144bd92244e2633c546ece91d5
These results are consistent with findings that there is a selective migration of stimulated lymphocytes to specific effector sites of the mucosal immune system (31).,Discussion,2,04d1b0214bef9a4ad8931f37f57b3b7659a086d2,d5e0eef4f2c722e7cd4d047e4ed8c7c4a89bf840,0,False,1,165,161,4,0.0,0.0,04d1b0214bef9a4ad8931f37f57b3b7659a086d2>d5e0eef4f2c722e7cd4d047e4ed8c7c4a89bf840
"To reduce indels at off-target sites, double nicking of opposite strands by the RuvC dead mutant Cas9D10A with two gRNAs has been proposed (Ran et al. 2013a; Shen et al. 2014).",Method,1,a55f17fbdeb6adf8c1e818f16e6577a42f0060d6,0be119ce0687e7a6281b7bd7e6ed9161d127903f,1,True,3,156,140,4,0.619,0.0,a55f17fbdeb6adf8c1e818f16e6577a42f0060d6>0be119ce0687e7a6281b7bd7e6ed9161d127903f
"For example, the second version of the Microsoft Kinect (Kinect V2) is one of the most low-cost and high-speed Time-of-Flight (ToF) sensors in the market [3].",1. Introduction,1,7c7b2e1dff18b4b5e2e9fe3e1d7f09c47851ddb4,866268b9af08727566b9164c262160f1b6d4d1bf,0,False,3,157,154,4,1.0,0.0,7c7b2e1dff18b4b5e2e9fe3e1d7f09c47851ddb4>866268b9af08727566b9164c262160f1b6d4d1bf
"GFP-Pex34p, like the peroxisomal matrix protein Pot1p, localized preferentially to a 20,000 × g pellet (20KgP) fraction enriched for mature peroxisomes and some forms of immature peroxisomes (Tam et al., 2003; Vizeacoumar et al., 2003, 2004) (Figure 1B).",RESULTS,0,fc68d5f72afa48abfe8190e0699498043d4dd172,301ca06f7d7942caf28c52152b977161ecc65242,0,False,3,238,208,4,0.609,0.0,fc68d5f72afa48abfe8190e0699498043d4dd172>301ca06f7d7942caf28c52152b977161ecc65242
"In this study, all coated NiTi wires showed more deflection with the unloading force than the loading force, which is consistent with previously reported
results (Lim et al., ’94; Krishnan and Kumar, 2004; Elayyan et al., 2008, 2010; Alavi and Hosseini, 2012; Wilkinson et al., 2012).",Discussion,2,1834ab3cb84bd4c5de9ff26e6cd206dbf44b993d,74677094ba4fb0f7a6297326b4c9cf8e6ea1fce2,0,False,3,281,259,4,1.0,0.0,1834ab3cb84bd4c5de9ff26e6cd206dbf44b993d>74677094ba4fb0f7a6297326b4c9cf8e6ea1fce2
[8] investigated the thermal decomposition processes of 10 types of natural fibres commonly used in the polymer composite industry.,1. Introduction,1,556eb78302ffe5ec66ff085d5f1a1e46b4f9450c,713946316d4c6a8011c84e6e0f7ab8bb6a1dfd91,1,False,3,3,0,4,1.0,0.0,556eb78302ffe5ec66ff085d5f1a1e46b4f9450c>713946316d4c6a8011c84e6e0f7ab8bb6a1dfd91
"The evaluation of the impact in the accuracy of the node’s response has been performed for each supported frequency by comparing the results with our reference model programmed in Matlab which mimics the node’s architecture and is already used in [3], [4], [5] and [6].",4.3 Accuracy,2,d793b0e2afcdfe65d4a25ca1acc861fae228ef11,cdf826f56975a67b3f1ef3778cc866768d22fdc1,2,False,0,268,265,4,0.731,0.5088,d793b0e2afcdfe65d4a25ca1acc861fae228ef11>cdf826f56975a67b3f1ef3778cc866768d22fdc1
"Mothers with incomplete socio-demographic or labor data (n = 36), caesarean sections (n = 42) or exceptionally long labor (> 24 hours, n = 1) were excluded because labor has been reported to influence lymphocyte distribution [15], leaving 1,397 subjects for this study.",Methods,1,749ff9f6c213d8c81250920947520a4743259c46,a3a813bd9033d9da7b64a83af73283b7129ca18e,0,False,3,229,225,4,0.7273,0.0,749ff9f6c213d8c81250920947520a4743259c46>a3a813bd9033d9da7b64a83af73283b7129ca18e
This conclusion is consistent with the results and conclusions of Fu et al. (2002) who allowed N-22 patients 3 mo to adapt to an octave shift.,DISCUSSION,2,9b91ec5455e956ecdd1402dc3ac2925316ceded3,2296d6a70ca69928c98b6c08070164fea2c6a6db,0,False,1,82,66,4,0.0,0.0,9b91ec5455e956ecdd1402dc3ac2925316ceded3>2296d6a70ca69928c98b6c08070164fea2c6a6db
"…role, with local effects of dust and land surface changes having potentially intensified drought conditions during the Dust Bowl era, although the importance of these factors is still under discussion (McCrary and Randall 2010; Broennimann et al. 2009; Cook et al. 2009; Hoerling et al. 2009).",Results and discussion,1,a6841e7193671126d4ecbe3d6a4dc3e484f345af,8c0040b80eb3457cf1aaef9d522637f295db3251,2,True,3,227,203,4,1.0,0.0,a6841e7193671126d4ecbe3d6a4dc3e484f345af>8c0040b80eb3457cf1aaef9d522637f295db3251
"Another clinically important feature is the length of the MBs, sometimes referred as the width (Mohlenkamp et al. 2002; Ozbag et al. 2002; Ozbag and Kervancioglu 2004).",Introduction,1,6ac4a33dcce8c8821ffd16c1f8d4d23a27f4a506,6186e70a6bc014d7d5b82a4649574ef25e7b7ec0,0,True,3,166,139,4,1.0,0.0,6ac4a33dcce8c8821ffd16c1f8d4d23a27f4a506>6186e70a6bc014d7d5b82a4649574ef25e7b7ec0
"This design captured 11,383,697 bp within the non-recombining malespecific Y-chromosome, consistent with regions genotyped by previous Y sequencing studies [41] and the Y positions placed on the phylogenetic tree by the Y Chromosome Consortium [28].",Methods,0,b9da01a2f8eb36903220c4b6777addc80a74f007,315d84e2ff0f948068d6888f00ca716f5c44958c,4,True,3,248,244,4,0.0,0.0,b9da01a2f8eb36903220c4b6777addc80a74f007>315d84e2ff0f948068d6888f00ca716f5c44958c
"Straight lines on these semi-log plots are indicative of exponential distributions [4,36].",Results,1,9b0f8366932a559cf29283bf8299ecfe77997c20,42dc50c30fc3cdee9b7dc9405ad70c239c03ae1c,9,True,3,89,83,4,1.0,0.0,9b0f8366932a559cf29283bf8299ecfe77997c20>42dc50c30fc3cdee9b7dc9405ad70c239c03ae1c
The Extended Yale B [14] dataset contains frontal face images of 38 individuals each under 64 different illumination conditions.,5.1. Experimental setup,0,c43862db5eb7e43e3ef45b5eac4ab30e318f2002,18c72175ddbb7d5956d180b65a96005c100f6014,0,False,3,24,20,4,0.0,0.0,c43862db5eb7e43e3ef45b5eac4ab30e318f2002>18c72175ddbb7d5956d180b65a96005c100f6014
"2003; Maier 2003), but such capability was rarely reported for cold-adapted isolates (Yakimov et al. 1999; Pini et al. 2007; Cai et al. 2014).",Actinobacteria,1,4f3d40553fb10c7d7eb129b381c30d4bc85081c4,b3267b3f8ba4e3b24e9ee2308c96dfcfe525bb66,2,False,3,141,85,4,1.0,0.0,4f3d40553fb10c7d7eb129b381c30d4bc85081c4>b3267b3f8ba4e3b24e9ee2308c96dfcfe525bb66
"[27], the Lineweaver-Burke equation was used to calculate the maximum deformability (EImax) and the shear stress required for one-half of this maximal deformation (SS K).",Methods,0,4041ffb32ee870fed354f8d1df023b43df7cae98,1a1fbfaf8fbc81ff9719e91b359711acdbb0c4c8,0,False,3,4,0,4,0.0,0.0,4041ffb32ee870fed354f8d1df023b43df7cae98>1a1fbfaf8fbc81ff9719e91b359711acdbb0c4c8
Early-fruit removal in cotton has been used to study plant recovery potential and source-sink relation (Dong et al. 2008b).,Introduction,1,c73ba50857f08d2a8262b3f6a3e3de5b6bc50027,51474c521cd1ba63e235cc34ec7001ef7e4fb247,0,False,3,121,104,4,0.7373,0.0,c73ba50857f08d2a8262b3f6a3e3de5b6bc50027>51474c521cd1ba63e235cc34ec7001ef7e4fb247
"• Even more efficient pure TSP heuristics such as the Lin-Kernighan heuristic (LKH) (Lin and Kernighan, 1973), using the LKH implementation (Helsgaun, 2000, http://www.",METHODS,0,0e6132f640080c4d4a9643f3155837f963e5eee0,71d0760fb3d7c98337e4cbbdc4b4d899f73ec29f,0,False,3,109,84,4,1.0,0.0,0e6132f640080c4d4a9643f3155837f963e5eee0>71d0760fb3d7c98337e4cbbdc4b4d899f73ec29f
"Other forms of elevated CK signaling, such as CK application or overexpression of IPT [39, 40] or KNOTTED genes [41], were insufficient to promote tubers in tomato, probably due to inappropriate local hormonal balances or to changing ratios among CK metabolites [42].",Discussion,1,82209e41e5f53051c020258ac7950e211555f2af,77b73b12bdc2a43491d7b1f17d882df420813e7b,0,False,3,266,262,4,0.7569,0.0,82209e41e5f53051c020258ac7950e211555f2af>77b73b12bdc2a43491d7b1f17d882df420813e7b
"Although MB morphogenesis involves Dscam variants lacking exons 19 and 23, past studies have shown that the Dscam 19 23 transgene, no matter which ectodomain it carries and whether it is fused with GFP at the C terminus or not, can effectively prevent sister branches from extending into the same axon bundle in single-cell clones of Dscam mutant neurons (Wang et al., 2004; Zhan et al., 2004; Soba et al., 2007).",Results,2,8f1317445357b0986c38add07ad58224b8ad201d,445772fb03b657692fb285764e94463a436ff87b,2,False,3,412,355,4,0.6004,0.0,8f1317445357b0986c38add07ad58224b8ad201d>445772fb03b657692fb285764e94463a436ff87b
"This finding is different from that in our previous analysis of the original survey data, in which AOD use was unrelated to major depression after controlling for other social and behavioural variables (Mao et al. 2009b).",Discussion,2,96d59f09d602d930beddbc2785972d443efa4d93,723a4b4f3019cd5a5f8546925d8cf4478a0d03b7,4,False,1,219,203,4,1.0,0.6837,96d59f09d602d930beddbc2785972d443efa4d93>723a4b4f3019cd5a5f8546925d8cf4478a0d03b7
"Given that BARE-2 is a chimera between BARE-1 and WIS-2 [25], the likelihood is that sequences adjacent to the arrays must have undergone multiple rounds of recombination.",Results,1,2ecc0a1cf0e7566125ac1f6273f12f654e8e7314,274a773a7ed231ab0400b231003dcadb400231a7,1,True,3,60,56,4,0.7414,0.0,2ecc0a1cf0e7566125ac1f6273f12f654e8e7314>274a773a7ed231ab0400b231003dcadb400231a7
"The 28-item Dissociative Experiences Scale–II (DES-II) measures the frequency of psychoform dissociative experiences on a 0–100 scale (Bernstein & Putnam, 1986; Carlson & Putnam, 1993).",METHODS,1,a27d729c32fbf7e5a601910bf2037e2999157e7e,c2e59f17807e2c8a6562ba169bf981b375b1312b,0,False,3,157,133,4,0.7762,0.0,a27d729c32fbf7e5a601910bf2037e2999157e7e>c2e59f17807e2c8a6562ba169bf981b375b1312b
"Rutin (3,3′,4′,5,7-pentahydroxyflavone-3-rhamnoglucoside, Figure 2) also called sophorin, rutoside, and quercetin-3rutinoside is a polyphenolic bioflavonoid, largely extracted from natural sources such as oranges, lemons, grapes, limes, berries, and peaches [30, 31].",1. Introduction,1,a1d74b4d976fd796bfe2210fe309ac50da624dec,e534f2caa4207899af221c6804ccd4759dd1d66f,0,False,3,266,258,4,1.0,0.0,a1d74b4d976fd796bfe2210fe309ac50da624dec>e534f2caa4207899af221c6804ccd4759dd1d66f
topology: a package for performing structural analysis – the current version contains the reporter metabolites algorithm of Patil & Nielsen [22].,Implementation,0,b7e0dd1b46093fcf7aa87ca447193a7f3ccbe22a,3958baf5b8b755ef9541ab17a2f101a0a6e246fe,0,False,3,144,140,4,0.7477,0.0,b7e0dd1b46093fcf7aa87ca447193a7f3ccbe22a>3958baf5b8b755ef9541ab17a2f101a0a6e246fe
